triplet,name,huc,water_year,april1_swe,peak_swe,peak_date,n_days,has_midwinter
538:CO:SNTL,Idarado,140200060201,1994,12.1,12.9,1994-04-12,365,True
538:CO:SNTL,Idarado,140200060201,1995,17.0,18.4,1995-05-10,365,True
538:CO:SNTL,Idarado,140200060201,1996,15.5,16.7,1996-04-18,366,True
538:CO:SNTL,Idarado,140200060201,1997,21.3,23.4,1997-04-10,365,True
538:CO:SNTL,Idarado,140200060201,1998,13.6,14.3,1998-04-02,365,True
538:CO:SNTL,Idarado,140200060201,1999,9.9,13.3,1999-05-05,365,True
538:CO:SNTL,Idarado,140200060201,2000,14.1,14.6,2000-04-02,366,True
538:CO:SNTL,Idarado,140200060201,2001,9.3,11.3,2001-04-12,365,True
538:CO:SNTL,Idarado,140200060201,2002,5.5,9.3,2002-03-20,365,True
538:CO:SNTL,Idarado,140200060201,2003,11.3,13.2,2003-04-09,365,True
538:CO:SNTL,Idarado,140200060201,2004,10.6,13.0,2004-03-07,366,True
538:CO:SNTL,Idarado,140200060201,2005,16.7,16.8,2005-03-31,365,True
538:CO:SNTL,Idarado,140200060201,2006,14.9,15.5,2006-04-06,365,True
538:CO:SNTL,Idarado,140200060201,2007,9.1,11.1,2007-03-10,365,True
538:CO:SNTL,Idarado,140200060201,2008,16.1,18.8,2008-04-17,366,True
538:CO:SNTL,Idarado,140200060201,2009,14.3,16.3,2009-04-19,365,True
538:CO:SNTL,Idarado,140200060201,2010,15.7,16.1,2010-04-07,365,True
538:CO:SNTL,Idarado,140200060201,2011,14.3,16.6,2011-05-02,365,True
538:CO:SNTL,Idarado,140200060201,2012,7.8,10.9,2012-03-19,366,True
538:CO:SNTL,Idarado,140200060201,2013,9.1,10.1,2013-03-25,365,True
538:CO:SNTL,Idarado,140200060201,2014,12.7,13.7,2014-04-07,365,True
538:CO:SNTL,Idarado,140200060201,2015,9.6,12.7,2015-03-02,365,True
538:CO:SNTL,Idarado,140200060201,2016,15.0,15.0,2016-03-30,366,True
538:CO:SNTL,Idarado,140200060201,2017,16.6,17.5,2017-04-05,365,True
538:CO:SNTL,Idarado,140200060201,2018,8.0,8.6,2018-03-28,365,True
538:CO:SNTL,Idarado,140200060201,2019,19.0,19.3,2019-04-04,365,True
538:CO:SNTL,Idarado,140200060201,2020,12.0,12.6,2020-03-30,366,True
538:CO:SNTL,Idarado,140200060201,2021,12.8,13.1,2021-03-30,365,True
538:CO:SNTL,Idarado,140200060201,2022,11.6,11.6,2022-04-01,365,True
538:CO:SNTL,Idarado,140200060201,2023,18.9,18.9,2023-03-31,365,True
538:CO:SNTL,Idarado,140200060201,2024,11.4,11.7,2024-04-08,366,True
538:CO:SNTL,Idarado,140200060201,2025,12.2,13.4,2025-03-22,365,True
538:CO:SNTL,Idarado,140200060201,2026,0.7,6.8,2026-03-06,286,True
542:CO:SNTL,Independence Pass,140100040101,1980,,0.0,1980-09-30,1,False
542:CO:SNTL,Independence Pass,140100040101,1981,11.1,12.6,1981-04-07,365,True
542:CO:SNTL,Independence Pass,140100040101,1982,19.3,20.8,1982-04-09,365,True
542:CO:SNTL,Independence Pass,140100040101,1983,17.0,19.1,1983-05-06,365,True
542:CO:SNTL,Independence Pass,140100040101,1984,21.6,26.7,1984-05-06,366,True
542:CO:SNTL,Independence Pass,140100040101,1985,17.8,17.8,1985-03-31,365,True
542:CO:SNTL,Independence Pass,140100040101,1986,16.8,19.5,1986-04-18,365,True
542:CO:SNTL,Independence Pass,140100040101,1987,16.0,17.8,1987-04-13,365,True
542:CO:SNTL,Independence Pass,140100040101,1988,13.7,13.8,1988-03-30,366,True
542:CO:SNTL,Independence Pass,140100040101,1989,14.9,16.6,1989-04-05,365,True
542:CO:SNTL,Independence Pass,140100040101,1990,13.4,14.1,1990-05-01,365,True
542:CO:SNTL,Independence Pass,140100040101,1991,16.4,17.4,1991-05-02,365,True
542:CO:SNTL,Independence Pass,140100040101,1992,14.0,14.2,1992-03-28,366,True
542:CO:SNTL,Independence Pass,140100040101,1993,19.7,24.8,1993-04-25,365,True
542:CO:SNTL,Independence Pass,140100040101,1994,16.0,18.6,1994-04-13,365,True
542:CO:SNTL,Independence Pass,140100040101,1995,19.0,27.7,1995-05-18,365,True
542:CO:SNTL,Independence Pass,140100040101,1996,21.0,22.1,1996-04-23,366,True
542:CO:SNTL,Independence Pass,140100040101,1997,20.5,23.6,1997-05-01,365,True
542:CO:SNTL,Independence Pass,140100040101,1998,14.9,17.6,1998-04-20,365,True
542:CO:SNTL,Independence Pass,140100040101,1999,13.9,20.6,1999-05-05,365,True
542:CO:SNTL,Independence Pass,140100040101,2000,14.2,14.7,2000-04-03,366,True
542:CO:SNTL,Independence Pass,140100040101,2001,14.0,15.1,2001-04-11,365,True
542:CO:SNTL,Independence Pass,140100040101,2002,11.2,12.9,2002-03-26,365,True
542:CO:SNTL,Independence Pass,140100040101,2003,16.2,17.5,2003-04-24,365,True
542:CO:SNTL,Independence Pass,140100040101,2004,12.7,14.2,2004-04-12,366,True
542:CO:SNTL,Independence Pass,140100040101,2005,15.4,16.3,2005-04-11,365,True
542:CO:SNTL,Independence Pass,140100040101,2006,16.1,17.0,2006-04-07,365,True
542:CO:SNTL,Independence Pass,140100040101,2007,15.4,16.3,2007-04-14,365,True
542:CO:SNTL,Independence Pass,140100040101,2008,23.6,26.8,2008-04-11,366,True
542:CO:SNTL,Independence Pass,140100040101,2009,20.2,21.9,2009-04-18,365,True
542:CO:SNTL,Independence Pass,140100040101,2010,15.4,16.5,2010-04-08,365,True
542:CO:SNTL,Independence Pass,140100040101,2011,19.8,25.0,2011-05-02,365,True
542:CO:SNTL,Independence Pass,140100040101,2012,8.7,10.7,2012-03-18,366,True
542:CO:SNTL,Independence Pass,140100040101,2013,11.2,15.3,2013-04-23,365,True
542:CO:SNTL,Independence Pass,140100040101,2014,19.8,22.2,2014-04-14,365,True
542:CO:SNTL,Independence Pass,140100040101,2015,15.2,15.3,2015-03-29,365,True
542:CO:SNTL,Independence Pass,140100040101,2016,14.9,17.1,2016-04-20,366,True
542:CO:SNTL,Independence Pass,140100040101,2017,16.8,17.7,2017-04-09,365,True
542:CO:SNTL,Independence Pass,140100040101,2018,10.5,13.6,2018-04-21,365,True
542:CO:SNTL,Independence Pass,140100040101,2019,20.7,21.2,2019-04-10,365,True
542:CO:SNTL,Independence Pass,140100040101,2020,17.3,19.0,2020-04-19,366,True
542:CO:SNTL,Independence Pass,140100040101,2021,14.7,14.7,2021-04-01,365,True
542:CO:SNTL,Independence Pass,140100040101,2022,13.7,14.5,2022-04-14,365,True
542:CO:SNTL,Independence Pass,140100040101,2023,17.2,17.7,2023-04-09,365,True
542:CO:SNTL,Independence Pass,140100040101,2024,16.6,17.8,2024-04-06,366,True
542:CO:SNTL,Independence Pass,140100040101,2025,15.6,16.2,2025-04-07,365,True
542:CO:SNTL,Independence Pass,140100040101,2026,5.9,8.1,2026-03-18,291,True
547:CO:SNTL,Ivanhoe,140100040501,1991,,0.0,1991-09-30,1,False
547:CO:SNTL,Ivanhoe,140100040501,1992,12.7,12.8,1992-03-31,366,True
547:CO:SNTL,Ivanhoe,140100040501,1993,18.1,21.3,1993-04-27,365,True
547:CO:SNTL,Ivanhoe,140100040501,1994,12.7,14.6,1994-04-11,365,True
547:CO:SNTL,Ivanhoe,140100040501,1995,16.3,24.2,1995-05-12,365,True
547:CO:SNTL,Ivanhoe,140100040501,1996,16.2,17.0,1996-03-08,366,True
547:CO:SNTL,Ivanhoe,140100040501,1997,17.9,21.9,1997-05-02,365,True
547:CO:SNTL,Ivanhoe,140100040501,1998,13.2,16.4,1998-04-27,365,True
547:CO:SNTL,Ivanhoe,140100040501,1999,10.6,17.2,1999-05-05,365,True
547:CO:SNTL,Ivanhoe,140100040501,2000,15.1,16.4,2000-04-25,366,True
547:CO:SNTL,Ivanhoe,140100040501,2001,11.3,13.5,2001-04-22,365,True
547:CO:SNTL,Ivanhoe,140100040501,2002,9.4,9.7,2002-04-11,365,True
547:CO:SNTL,Ivanhoe,140100040501,2003,13.2,15.2,2003-04-24,365,True
547:CO:SNTL,Ivanhoe,140100040501,2004,9.8,11.5,2004-04-25,366,True
547:CO:SNTL,Ivanhoe,140100040501,2005,12.3,14.2,2005-05-01,365,True
547:CO:SNTL,Ivanhoe,140100040501,2006,17.9,18.5,2006-04-07,365,True
547:CO:SNTL,Ivanhoe,140100040501,2007,12.5,14.6,2007-04-25,365,True
547:CO:SNTL,Ivanhoe,140100040501,2008,21.6,24.4,2008-04-17,366,True
547:CO:SNTL,Ivanhoe,140100040501,2009,17.1,20.5,2009-04-18,365,True
547:CO:SNTL,Ivanhoe,140100040501,2010,13.5,14.7,2010-05-02,365,True
547:CO:SNTL,Ivanhoe,140100040501,2011,17.5,24.2,2011-05-01,365,True
547:CO:SNTL,Ivanhoe,140100040501,2012,10.4,10.9,2012-04-19,366,True
547:CO:SNTL,Ivanhoe,140100040501,2013,13.1,17.5,2013-04-23,365,True
547:CO:SNTL,Ivanhoe,140100040501,2014,18.3,19.8,2014-04-15,365,True
547:CO:SNTL,Ivanhoe,140100040501,2015,13.3,15.4,2015-04-27,365,True
547:CO:SNTL,Ivanhoe,140100040501,2016,18.1,20.9,2016-04-19,366,True
547:CO:SNTL,Ivanhoe,140100040501,2017,20.7,21.7,2017-05-02,365,True
547:CO:SNTL,Ivanhoe,140100040501,2018,13.4,18.3,2018-04-20,365,True
547:CO:SNTL,Ivanhoe,140100040501,2019,23.2,25.0,2019-04-14,365,True
547:CO:SNTL,Ivanhoe,140100040501,2020,18.4,21.9,2020-04-25,366,True
547:CO:SNTL,Ivanhoe,140100040501,2021,15.3,16.5,2021-04-19,365,True
547:CO:SNTL,Ivanhoe,140100040501,2022,16.4,17.9,2022-04-14,365,True
547:CO:SNTL,Ivanhoe,140100040501,2023,17.6,19.2,2023-04-27,365,True
547:CO:SNTL,Ivanhoe,140100040501,2024,18.8,22.0,2024-05-12,366,True
547:CO:SNTL,Ivanhoe,140100040501,2025,17.6,17.6,2025-04-01,365,True
547:CO:SNTL,Ivanhoe,140100040501,2026,7.5,8.9,2026-03-08,291,True
556:CO:SNTL,Kiln,140100040504,1980,,0.0,1980-07-11,82,False
556:CO:SNTL,Kiln,140100040504,1981,8.2,9.3,1981-04-08,365,True
556:CO:SNTL,Kiln,140100040504,1982,15.6,16.5,1982-04-09,365,True
556:CO:SNTL,Kiln,140100040504,1983,13.0,13.9,1983-05-03,365,True
556:CO:SNTL,Kiln,140100040504,1984,17.0,20.0,1984-05-06,366,True
556:CO:SNTL,Kiln,140100040504,1985,12.6,13.3,1985-04-05,365,True
556:CO:SNTL,Kiln,140100040504,1986,12.4,13.0,1986-03-19,365,True
556:CO:SNTL,Kiln,140100040504,1987,9.7,10.4,1987-04-13,365,True
556:CO:SNTL,Kiln,140100040504,1988,10.2,10.2,1988-04-01,366,True
556:CO:SNTL,Kiln,140100040504,1989,11.2,11.9,1989-04-03,365,True
556:CO:SNTL,Kiln,140100040504,1990,9.1,9.3,1990-04-09,365,True
556:CO:SNTL,Kiln,140100040504,1991,11.0,11.2,1991-04-30,365,True
556:CO:SNTL,Kiln,140100040504,1992,10.6,10.8,1992-03-28,366,True
556:CO:SNTL,Kiln,140100040504,1993,16.5,18.3,1993-04-17,365,True
556:CO:SNTL,Kiln,140100040504,1994,13.0,15.5,1994-04-11,365,True
556:CO:SNTL,Kiln,140100040504,1995,14.4,15.9,1995-05-12,365,True
556:CO:SNTL,Kiln,140100040504,1996,16.8,17.1,1996-03-31,366,True
556:CO:SNTL,Kiln,140100040504,1997,14.4,15.7,1997-03-11,365,True
556:CO:SNTL,Kiln,140100040504,1998,11.5,13.3,1998-04-17,365,True
556:CO:SNTL,Kiln,140100040504,1999,9.6,11.3,1999-03-13,365,True
556:CO:SNTL,Kiln,140100040504,2000,13.5,13.9,2000-04-03,366,True
556:CO:SNTL,Kiln,140100040504,2001,10.5,10.9,2001-04-14,365,True
556:CO:SNTL,Kiln,140100040504,2002,7.3,8.6,2002-03-20,365,True
556:CO:SNTL,Kiln,140100040504,2003,11.4,11.4,2003-04-01,365,True
556:CO:SNTL,Kiln,140100040504,2004,6.5,8.4,2004-03-08,366,True
556:CO:SNTL,Kiln,140100040504,2005,11.0,11.0,2005-04-01,365,True
556:CO:SNTL,Kiln,140100040504,2006,15.3,15.8,2006-03-29,365,True
556:CO:SNTL,Kiln,140100040504,2007,10.9,10.9,2007-03-31,365,True
556:CO:SNTL,Kiln,140100040504,2008,19.6,20.4,2008-04-11,366,True
556:CO:SNTL,Kiln,140100040504,2009,12.4,13.8,2009-04-18,365,True
556:CO:SNTL,Kiln,140100040504,2010,9.8,10.9,2010-04-07,365,True
556:CO:SNTL,Kiln,140100040504,2011,16.2,16.8,2011-04-04,365,True
556:CO:SNTL,Kiln,140100040504,2012,5.3,8.8,2012-03-21,366,True
556:CO:SNTL,Kiln,140100040504,2013,8.1,10.5,2013-04-22,365,True
556:CO:SNTL,Kiln,140100040504,2014,14.6,15.3,2014-04-07,365,True
556:CO:SNTL,Kiln,140100040504,2015,7.8,8.4,2015-03-27,365,True
556:CO:SNTL,Kiln,140100040504,2016,13.2,13.2,2016-04-01,366,True
556:CO:SNTL,Kiln,140100040504,2017,13.0,13.9,2017-03-09,365,True
556:CO:SNTL,Kiln,140100040504,2018,8.6,9.5,2018-04-08,365,True
556:CO:SNTL,Kiln,140100040504,2019,17.0,17.4,2019-03-24,365,True
556:CO:SNTL,Kiln,140100040504,2020,13.3,13.6,2020-04-03,366,True
556:CO:SNTL,Kiln,140100040504,2021,11.5,11.5,2021-04-01,365,True
556:CO:SNTL,Kiln,140100040504,2022,12.1,12.3,2022-04-13,365,True
556:CO:SNTL,Kiln,140100040504,2023,14.2,14.2,2023-03-31,365,True
556:CO:SNTL,Kiln,140100040504,2024,14.3,14.3,2024-03-31,366,True
556:CO:SNTL,Kiln,140100040504,2025,11.5,12.1,2025-03-22,365,True
556:CO:SNTL,Kiln,140100040504,2026,1.1,6.4,2026-03-08,291,True
565:CO:SNTL,Lake Irene,140100010302,1980,34.1,39.6,1980-05-17,366,True
565:CO:SNTL,Lake Irene,140100010302,1981,13.3,14.9,1981-04-11,365,True
565:CO:SNTL,Lake Irene,140100010302,1982,32.2,36.4,1982-05-20,365,True
565:CO:SNTL,Lake Irene,140100010302,1983,28.6,39.4,1983-05-19,365,True
565:CO:SNTL,Lake Irene,140100010302,1984,29.3,39.2,1984-05-08,366,True
565:CO:SNTL,Lake Irene,140100010302,1985,25.8,29.3,1985-04-26,365,True
565:CO:SNTL,Lake Irene,140100010302,1986,35.1,41.3,1986-04-28,365,True
565:CO:SNTL,Lake Irene,140100010302,1987,19.1,19.3,1987-04-05,365,True
565:CO:SNTL,Lake Irene,140100010302,1988,29.7,31.1,1988-04-30,366,True
565:CO:SNTL,Lake Irene,140100010302,1989,25.0,27.7,1989-04-13,365,True
565:CO:SNTL,Lake Irene,140100010302,1990,22.7,25.7,1990-05-17,365,True
565:CO:SNTL,Lake Irene,140100010302,1991,18.1,20.9,1991-04-30,365,True
565:CO:SNTL,Lake Irene,140100010302,1992,22.2,24.1,1992-04-24,366,True
565:CO:SNTL,Lake Irene,140100010302,1993,29.8,36.0,1993-04-25,365,True
565:CO:SNTL,Lake Irene,140100010302,1994,25.0,26.3,1994-04-09,365,True
565:CO:SNTL,Lake Irene,140100010302,1995,21.6,33.6,1995-05-31,365,True
565:CO:SNTL,Lake Irene,140100010302,1996,35.6,37.5,1996-05-01,366,True
565:CO:SNTL,Lake Irene,140100010302,1997,29.5,36.4,1997-05-03,365,True
565:CO:SNTL,Lake Irene,140100010302,1998,20.6,24.3,1998-04-23,365,True
565:CO:SNTL,Lake Irene,140100010302,1999,23.6,25.4,1999-05-06,365,True
565:CO:SNTL,Lake Irene,140100010302,2000,24.7,25.5,2000-04-04,366,True
565:CO:SNTL,Lake Irene,140100010302,2001,21.7,23.6,2001-04-14,365,True
565:CO:SNTL,Lake Irene,140100010302,2002,16.9,17.0,2002-03-28,365,True
565:CO:SNTL,Lake Irene,140100010302,2003,27.7,30.2,2003-05-11,365,True
565:CO:SNTL,Lake Irene,140100010302,2004,14.9,17.5,2004-04-12,366,True
565:CO:SNTL,Lake Irene,140100010302,2005,20.2,20.8,2005-05-08,365,True
565:CO:SNTL,Lake Irene,140100010302,2006,24.7,25.3,2006-04-08,365,True
565:CO:SNTL,Lake Irene,140100010302,2007,22.6,24.2,2007-04-24,365,True
565:CO:SNTL,Lake Irene,140100010302,2008,24.6,27.6,2008-04-12,366,True
565:CO:SNTL,Lake Irene,140100010302,2009,25.5,29.8,2009-05-05,365,True
565:CO:SNTL,Lake Irene,140100010302,2010,17.7,23.7,2010-05-15,365,True
565:CO:SNTL,Lake Irene,140100010302,2011,35.1,45.1,2011-05-03,365,True
565:CO:SNTL,Lake Irene,140100010302,2012,14.2,15.7,2012-03-09,366,True
565:CO:SNTL,Lake Irene,140100010302,2013,16.4,24.1,2013-05-08,365,True
565:CO:SNTL,Lake Irene,140100010302,2014,32.0,33.5,2014-04-15,365,True
565:CO:SNTL,Lake Irene,140100010302,2015,19.9,21.9,2015-05-23,365,True
565:CO:SNTL,Lake Irene,140100010302,2016,23.0,24.5,2016-05-01,366,True
565:CO:SNTL,Lake Irene,140100010302,2017,24.9,25.6,2017-04-06,365,True
565:CO:SNTL,Lake Irene,140100010302,2018,19.4,22.4,2018-04-09,365,True
565:CO:SNTL,Lake Irene,140100010302,2019,25.0,26.3,2019-04-13,365,True
565:CO:SNTL,Lake Irene,140100010302,2020,25.8,29.4,2020-04-26,366,True
565:CO:SNTL,Lake Irene,140100010302,2021,20.0,21.2,2021-04-27,365,True
565:CO:SNTL,Lake Irene,140100010302,2022,21.0,24.2,2022-05-05,365,True
565:CO:SNTL,Lake Irene,140100010302,2023,26.4,28.3,2023-04-27,365,True
565:CO:SNTL,Lake Irene,140100010302,2024,21.6,23.9,2024-05-09,366,True
565:CO:SNTL,Lake Irene,140100010302,2025,23.8,24.2,2025-04-05,365,True
565:CO:SNTL,Lake Irene,140100010302,2026,10.4,13.9,2026-03-16,282,True
586:CO:SNTL,Lizard Head Pass,140300020201,1980,,0.0,1980-07-24,69,False
586:CO:SNTL,Lizard Head Pass,140300020201,1981,10.9,11.7,1981-04-04,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1982,19.0,20.8,1982-04-12,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1983,19.3,24.6,1983-04-22,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1984,20.3,23.3,1984-05-06,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,1985,21.1,21.6,1985-04-06,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1986,18.0,19.8,1986-04-26,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1987,15.5,19.1,1987-04-15,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1988,9.1,10.7,1988-03-21,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,1989,14.2,14.9,1989-04-05,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1990,7.0,11.2,1990-05-01,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1991,18.5,18.5,1991-04-01,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1992,17.1,17.4,1992-04-05,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,1993,24.6,26.6,1993-04-16,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1994,11.5,12.5,1994-04-09,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1995,19.9,22.6,1995-05-08,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1996,15.0,15.0,1996-03-31,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,1997,21.6,23.2,1997-05-01,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1998,13.6,15.3,1998-04-27,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,1999,8.5,12.8,1999-05-05,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2000,16.7,17.0,2000-04-02,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2001,12.6,14.5,2001-04-22,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2002,5.2,7.4,2002-03-19,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2003,12.7,13.3,2003-04-10,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2004,12.5,15.1,2004-04-09,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2005,18.6,18.8,2005-04-05,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2006,13.6,14.4,2006-04-06,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2007,10.5,11.5,2007-03-09,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2008,22.2,23.7,2008-04-12,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2009,18.3,19.0,2009-04-05,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2010,16.6,16.7,2010-04-02,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2011,13.0,13.6,2011-03-27,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2012,6.4,11.3,2012-03-04,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2013,10.3,11.2,2013-03-21,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2014,15.1,15.9,2014-03-27,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2015,9.5,13.4,2015-03-03,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2016,15.1,15.1,2016-03-30,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2017,21.1,21.8,2017-03-11,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2018,7.7,8.4,2018-03-23,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2019,22.1,23.4,2019-04-15,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2020,16.4,16.7,2020-03-30,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2021,13.4,13.6,2021-03-26,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2022,13.2,13.2,2022-03-31,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2023,22.9,22.9,2023-03-30,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2024,16.1,16.2,2024-03-31,366,True
586:CO:SNTL,Lizard Head Pass,140300020201,2025,13.0,13.2,2025-04-03,365,True
586:CO:SNTL,Lizard Head Pass,140300020201,2026,1.6,8.3,2026-03-06,291,True
589:CO:SNTL,Lone Cone,140300030302,1980,,0.0,1980-07-19,74,False
589:CO:SNTL,Lone Cone,140300030302,1981,11.6,13.2,1981-04-04,365,True
589:CO:SNTL,Lone Cone,140300030302,1982,23.1,23.1,1982-04-01,365,True
589:CO:SNTL,Lone Cone,140300030302,1983,20.1,20.8,1983-04-03,365,True
589:CO:SNTL,Lone Cone,140300030302,1984,7.1,17.5,1984-02-17,366,True
589:CO:SNTL,Lone Cone,140300030302,1985,23.3,23.5,1985-03-31,365,True
589:CO:SNTL,Lone Cone,140300030302,1986,18.8,20.8,1986-03-17,365,True
589:CO:SNTL,Lone Cone,140300030302,1987,21.8,22.0,1987-03-29,365,True
589:CO:SNTL,Lone Cone,140300030302,1988,11.5,14.0,1988-03-18,366,True
589:CO:SNTL,Lone Cone,140300030302,1989,17.6,20.0,1989-03-03,365,True
589:CO:SNTL,Lone Cone,140300030302,1990,7.0,7.4,1990-04-09,365,True
589:CO:SNTL,Lone Cone,140300030302,1991,20.0,20.0,1991-03-31,365,True
589:CO:SNTL,Lone Cone,140300030302,1992,18.5,18.6,1992-03-31,366,True
589:CO:SNTL,Lone Cone,140300030302,1993,25.6,26.5,1993-04-07,365,True
589:CO:SNTL,Lone Cone,140300030302,1994,14.8,15.6,1994-04-12,365,True
589:CO:SNTL,Lone Cone,140300030302,1995,24.4,24.6,1995-04-25,365,True
589:CO:SNTL,Lone Cone,140300030302,1996,13.8,13.8,1996-03-28,366,True
589:CO:SNTL,Lone Cone,140300030302,1997,27.9,29.1,1997-04-13,365,True
589:CO:SNTL,Lone Cone,140300030302,1998,17.9,18.4,1998-04-09,365,True
589:CO:SNTL,Lone Cone,140300030302,1999,6.7,13.8,1999-03-15,365,True
589:CO:SNTL,Lone Cone,140300030302,2000,14.6,15.4,2000-04-04,366,True
589:CO:SNTL,Lone Cone,140300030302,2001,13.0,14.9,2001-03-30,365,True
589:CO:SNTL,Lone Cone,140300030302,2002,6.7,11.1,2002-03-20,365,True
589:CO:SNTL,Lone Cone,140300030302,2003,14.3,15.2,2003-03-30,365,True
589:CO:SNTL,Lone Cone,140300030302,2004,9.8,15.3,2004-03-04,366,True
589:CO:SNTL,Lone Cone,140300030302,2005,19.8,19.9,2005-03-30,365,True
589:CO:SNTL,Lone Cone,140300030302,2006,13.7,14.0,2006-04-06,365,True
589:CO:SNTL,Lone Cone,140300030302,2007,13.2,14.7,2007-03-10,365,True
589:CO:SNTL,Lone Cone,140300030302,2008,20.7,22.5,2008-03-18,366,True
589:CO:SNTL,Lone Cone,140300030302,2009,17.2,18.3,2009-04-06,365,True
589:CO:SNTL,Lone Cone,140300030302,2010,19.6,20.0,2010-04-03,365,True
589:CO:SNTL,Lone Cone,140300030302,2011,12.7,14.3,2011-03-27,365,True
589:CO:SNTL,Lone Cone,140300030302,2012,6.8,13.9,2012-03-19,366,True
589:CO:SNTL,Lone Cone,140300030302,2013,10.9,13.9,2013-03-25,365,True
589:CO:SNTL,Lone Cone,140300030302,2014,12.9,14.0,2014-03-15,365,True
589:CO:SNTL,Lone Cone,140300030302,2015,6.4,12.3,2015-03-03,365,True
589:CO:SNTL,Lone Cone,140300030302,2016,15.1,15.1,2016-03-29,366,True
589:CO:SNTL,Lone Cone,140300030302,2017,19.2,21.7,2017-03-06,365,True
589:CO:SNTL,Lone Cone,140300030302,2018,8.0,9.7,2018-03-23,365,True
589:CO:SNTL,Lone Cone,140300030302,2019,22.9,23.2,2019-03-25,365,True
589:CO:SNTL,Lone Cone,140300030302,2020,13.1,13.3,2020-03-30,366,True
589:CO:SNTL,Lone Cone,140300030302,2021,12.7,14.2,2021-03-25,365,True
589:CO:SNTL,Lone Cone,140300030302,2022,14.8,16.1,2022-03-23,365,True
589:CO:SNTL,Lone Cone,140300030302,2023,28.4,28.4,2023-04-01,365,True
589:CO:SNTL,Lone Cone,140300030302,2024,15.9,15.9,2024-04-01,366,True
589:CO:SNTL,Lone Cone,140300030302,2025,9.5,12.2,2025-03-22,365,True
589:CO:SNTL,Lone Cone,140300030302,2026,1.6,10.3,2026-03-07,290,True
607:CO:SNTL,Lynx Pass,140100011001,1980,,0.0,1980-09-30,1,False
607:CO:SNTL,Lynx Pass,140100011001,1981,6.7,6.8,1981-04-04,365,True
607:CO:SNTL,Lynx Pass,140100011001,1982,,8.2,1982-01-15,166,True
607:CO:SNTL,Lynx Pass,140100011001,1983,13.1,14.6,1983-04-09,365,True
607:CO:SNTL,Lynx Pass,140100011001,1984,15.4,16.6,1984-05-03,366,True
607:CO:SNTL,Lynx Pass,140100011001,1985,13.7,14.0,1985-04-05,365,True
607:CO:SNTL,Lynx Pass,140100011001,1986,13.1,15.9,1986-03-22,365,True
607:CO:SNTL,Lynx Pass,140100011001,1987,9.1,9.1,1987-03-27,365,True
607:CO:SNTL,Lynx Pass,140100011001,1988,14.5,14.5,1988-04-01,366,True
607:CO:SNTL,Lynx Pass,140100011001,1989,11.6,13.6,1989-03-05,365,True
607:CO:SNTL,Lynx Pass,140100011001,1990,10.8,11.0,1990-03-31,365,True
607:CO:SNTL,Lynx Pass,140100011001,1991,11.7,12.3,1991-04-30,365,True
607:CO:SNTL,Lynx Pass,140100011001,1992,10.4,11.3,1992-03-27,366,True
